personId,firstName,lastName,birthDate,height,weight,nbSeasons,jerseyNumber,position,startYear,endYear,draftYear,draftRound,draftNumber
689,Theo,Ratliff,1973-04-17,208.0,106.0,17,50,Center,1995,2010,1995,1,18
690,Don,Reid,1973-12-30,203.0,113.0,9,52,Forward,1995,2002,1995,2,58
691,Lou,Roe,1972-07-14,200.0,99.0,2,21,Forward,1995,1996,1995,2,30
692,Andrew,DeClercq,1973-02-01,208.0,115.0,11,,Center,1995,2004,1995,2,34
693,Joe,Smith,1975-07-26,208.0,102.0,17,1,Forward-Center,1995,2010,1995,1,1
694,Sam,Mack,1970-05-26,,,7,,Guard,1992,2001,Undrafted,Undrafted,Undrafted
695,Eldridge,Recasner,1967-12-14,,,8,,Guard,1994,2001,1992,,
696,Travis,Best,1972-07-12,180.0,82.0,11,6,Guard,1995,2004,1995,1,23
697,Fred,Hoiberg,1972-10-15,195.0,95.0,11,32,Guard,1995,2004,1995,2,52
699,Brent,Barry,1971-12-31,200.0,95.0,15,17,Guard,1995,2008,1995,1,15
700,Keith,Tower,1970-05-15,210.0,113.0,4,,Center,1993,1996,Undrafted,Undrafted,Undrafted
702,Voshon,Lenard,1973-05-14,193.0,97.0,11,0,Guard,1995,2005,1994,2,46
703,Kurt,Thomas,1972-10-04,205.0,108.0,18,,Forward,1995,2012,1995,1,10
704,Shawn,Respert,1972-02-06,185.0,88.0,4,,Guard,1995,1998,1995,1,8
705,Randolph,Keys,1966-04-19,200.0,95.0,5,31,Forward,1988,1995,1988,1,22
706,Jerome,Allen,1973-01-28,193.0,83.0,2,53,Guard,1995,1996,1995,2,49
708,Kevin,Garnett,1976-05-19,210.0,108.0,22,21,Forward,1995,2015,1995,1,5
710,David,Vaughn,1973-03-23,205.0,108.0,4,,Forward,1995,1998,1995,1,25
711,Jerry,Stackhouse,1974-11-05,198.0,98.0,19,42,Forward,1995,2012,1995,1,3
712,Mario,Bennett,1973-08-01,205.0,106.0,5,24,Center-Forward,1995,2002,1995,1,27
713,Chris,Carr,1974-03-12,198.0,99.0,7,,Guard,1995,2000,1995,2,56
714,Michael,Finley,1973-03-06,200.0,102.0,16,40,Guard-Forward,1995,2009,1995,1,21
716,Rumeal,Robinson,1966-11-13,187.0,88.0,6,20,Guard,1990,1996,1990,1,10
717,Arvydas,Sabonis,1964-12-19,220.0,132.0,8,11,Center,1995,2002,1986,1,24
718,Gary,Trent,1974-09-22,203.0,113.0,10,20,Forward,1995,2003,1995,1,11
719,Randolph,Childress,1972-09-21,187.0,85.0,2,,Guard,1995,1996,1995,1,19
720,Terrence,Rencher,1973-02-19,190.0,83.0,1,,Guard,1995,1995,1995,2,32
721,Tyus,Edney,1973-02-14,177.0,75.0,4,2,Guard,1995,2000,1995,2,47
722,Corliss,Williamson,1973-12-04,200.0,111.0,13,34,Forward,1995,2006,1995,1,13
724,Cory,Alexander,1973-06-22,185.0,86.0,8,12,Guard,1995,2004,1995,1,29
725,Dell,Demps,1970-02-12,190.0,92.0,3,,Guard,1993,1996,Undrafted,Undrafted,Undrafted
726,Sherell,Ford,1972-08-26,200.0,95.0,1,1,Forward,1995,1995,1995,1,26
727,Eric,Snow,1973-04-24,190.0,92.0,14,20,Guard,1995,2007,1995,2,43
728,Jimmy,King,1973-08-09,195.0,95.0,2,13,Guard,1995,1996,1995,2,35
729,Martin,Lewis,1975-04-28,198.0,102.0,2,32,Forward,1995,1996,1995,2,50
731,Greg,Ostertag,1973-03-06,218.0,127.0,11,,Center,1995,2005,1995,1,28
732,Ashraf,Amaya,1971-11-23,203.0,104.0,2,,Forward,1995,1996,Undrafted,Undrafted,Undrafted
734,Lawrence,Moten,1972-03-25,195.0,83.0,3,,Guard,1995,1997,1995,2,36
735,Bryant,Reeves,1973-06-08,213.0,131.0,6,50,Center,1995,2000,1995,1,6
737,Bob,McCann,1964-04-22,198.0,110.0,5,,Forward,1989,1997,1987,2,32
738,Bob,Thornton,1962-07-10,208.0,102.0,8,34,Forward,1985,1995,1984,4,87
739,Rasheed,Wallace,1974-09-17,210.0,104.0,16,,Forward-Center,1995,2012,1995,1,4
753,Randy,Brown,1968-05-22,187.0,86.0,13,0,Guard,1991,2002,1991,2,31
754,Jim,Jackson,1970-10-14,198.0,99.0,14,24,Forward-Guard,1992,2005,1992,1,4
757,Damon,Stoudamire,1973-09-03,177.0,77.0,14,3,Guard,1995,2007,1995,1,7
760,Jerome,Kersey,1962-06-26,,,17,,,1984,2000,1984,2,46
761,Matt,Geiger,1969-09-10,,,10,,Center,1992,2001,1992,2,42
762,Shawn,Bradley,1972-03-22,228.0,124.0,13,44,Center,1993,2004,1993,1,2
763,Tony,Massenburg,1967-07-31,205.0,113.0,14,34,Forward-Center,1990,2004,1990,2,43
764,David,Robinson,1965-08-06,215.0,113.0,14,50,Center,1989,2002,1987,1,1
765,Hersey,Hawkins,1966-09-29,190.0,90.0,13,33,Guard,1988,2000,1988,1,6
766,David,Wingate,1963-12-15,195.0,84.0,15,25,Guard-Forward,1986,2000,1986,2,44
767,Terry,Catledge,1963-08-22,203.0,99.0,8,33,Forward,1985,1992,1985,1,21
768,Acie,Earl,1970-06-23,210.0,108.0,4,55,Forward-Center,1993,1996,1993,1,19
769,B.J.,Armstrong,1967-09-09,187.0,83.0,11,11,Guard,1989,1999,1989,1,18
770,Mark,West,1960-11-05,208.0,104.0,17,,Center,1983,1999,1983,2,30
771,Elmore,Spencer,1969-12-06,213.0,122.0,5,,Center,1992,1996,1992,1,25
777,Rex,Walters,1970-03-12,193.0,86.0,7,,Guard,1993,1999,1993,1,16
779,Glen,Rice,1967-05-28,203.0,103.0,15,,Forward-Guard,1989,2003,1989,1,4
780,Byron,Houston,1969-11-22,195.0,113.0,4,35,Forward,1992,1995,1992,1,27
781,Will,Perdue,1965-08-29,213.0,108.0,13,55,Center,1988,2000,1988,1,11
782,Mitch,Richmond,1965-06-30,195.0,99.0,14,2,Guard,1988,2001,1988,1,5
783,Frank,Brickowski,1959-08-14,205.0,108.0,12,,Forward,1984,1996,1981,3,57
785,Eric,Murdock,1968-06-14,185.0,86.0,9,,Guard,1991,1999,1991,1,21
786,Gerald,Wilkins,1963-09-11,198.0,83.0,13,,Guard,1985,1998,1985,2,47
787,Charles,Barkley,1963-02-20,198.0,114.0,16,34,Forward,1984,1999,1984,1,5
788,Kevin,Willis,1962-09-06,213.0,111.0,22,45,Center-Forward,1984,2006,1984,1,11
891,Charles,Oakley,1963-12-18,205.0,111.0,19,33,Forward,1985,2003,1985,1,9
892,Spud,Webb,1963-07-13,167.0,60.0,12,,Guard,1985,1997,1985,4,87
893,Michael,Jordan,1963-02-17,198.0,97.0,15,23,Guard,1984,2002,1984,1,3
894,Ricky,Pierce,1959-08-19,193.0,97.0,16,22,Guard,1982,1997,1982,1,18
895,Tyrone,Corbin,1962-12-31,,,16,,Forward,1985,2000,1985,2,35
896,Tim,Hardaway,1966-09-01,182.0,88.0,14,10,Guard,1989,2002,1989,1,14
897,Tim,Perry,1965-06-04,205.0,90.0,8,,Forward,1988,1995,1988,1,7
898,Blue,Edwards,1965-10-31,193.0,90.0,10,,Forward,1989,1998,1989,1,21
899,Mark,Price,1964-02-15,182.0,81.0,12,25,Guard,1986,1997,1986,2,25
900,Matt,Fish,1969-11-18,210.0,106.0,3,,Center,1994,1996,1992,2,50
901,Otis,Thorpe,1962-08-05,208.0,112.0,17,52,Center-Forward,1984,2000,1984,1,9
902,Bimbo,Coles,1968-04-22,187.0,82.0,15,12,Guard,1990,2003,1990,2,40
904,Chris,Mullin,1963-07-30,,,16,17,Forward,1985,2000,1985,1,7
905,Dale,Davis,1969-03-25,210.0,114.0,17,34,Center-Forward,1991,2006,1991,1,13
906,Haywoode,Workman,1966-01-23,187.0,81.0,8,,Guard,1989,1999,1989,2,49
907,Malik,Sealy,1970-02-01,203.0,90.0,8,2,Guard-Forward,1992,1999,1992,1,14
911,Ervin,Johnson,1967-12-21,210.0,111.0,13,40,Center,1993,2005,1993,1,23
912,Rafael,Addison,1964-07-22,203.0,109.0,6,7,Forward,1986,1996,1986,2,39
913,Larry,Johnson,1969-03-14,200.0,106.0,10,2,Forward,1991,2000,1991,1,1
914,Stanley,Roberts,1970-02-07,213.0,131.0,9,,Center,1991,1999,1991,1,23
915,Rodney,Rogers,1971-06-20,200.0,122.0,13,54,Forward,1993,2004,1993,1,9
916,Corie,Blount,1969-01-04,208.0,109.0,12,44,Forward-Center,1993,2003,1993,1,25
917,Jack,Haley,1964-01-27,208.0,108.0,9,,Forward,1988,1997,1987,4,79
920,A.C.,Green,1963-10-04,205.0,102.0,16,45,Forward,1985,2000,1985,1,23
921,Brad,Daugherty,1965-10-19,213.0,111.0,8,43,Center,1986,1993,1986,1,1
922,Elden,Campbell,1968-07-23,213.0,126.0,16,41,Center-Forward,1990,2004,1990,1,27
923,Donyell,Marshall,1973-05-18,205.0,111.0,16,8,Forward,1994,2008,1994,1,4
924,Anthony,Goldwire,1971-09-06,187.0,82.0,8,,Guard,1995,2005,1994,2,52
925,Sean,Higgins,1968-12-30,205.0,92.0,6,,Forward,1990,1997,1990,2,54
926,Alvin,Robertson,1962-07-22,193.0,94.0,10,7,Guard,1984,1995,1984,1,7
927,John,Salley,1964-05-16,210.0,115.0,10,16,Center-Forward,1986,1999,1986,1,11
929,Tracy,Moore,1965-12-28,193.0,90.0,5,,Guard,1991,1996,Undrafted,Undrafted,Undrafted
930,Kenny,Gattison,1964-05-23,203.0,102.0,9,44,Forward,1986,1995,1986,3,55
931,Don,MacLean,1970-01-16,,,9,,Forward,1992,2000,1992,1,19
932,Oliver,Miller,1970-04-06,205.0,142.0,10,3,Center,1992,2003,1992,1,22
934,Derrick,Coleman,1967-06-21,208.0,122.0,15,,Forward,1990,2004,1990,1,1
935,Bryon,Russell,1970-12-31,200.0,102.0,13,,Guard-Forward,1993,2005,1993,2,45
937,Scottie,Pippen,1965-09-25,203.0,103.0,18,33,Forward-Guard,1987,2003,1987,1,5
938,Rony,Seikaly,1965-05-10,210.0,114.0,11,2,Center,1988,1998,1988,1,9
939,Pete,Myers,1963-09-15,198.0,81.0,9,,Guard,1986,1997,1986,6,120
940,Earl,Cureton,1957-09-03,205.0,95.0,12,,Forward,1980,1996,1979,3,58
941,Ennis,Whatley,1962-08-11,190.0,80.0,10,,Guard,1983,1996,1983,1,13
942,Todd,Mundt,1970-05-17,213.0,115.0,1,51,Center,1995,1995,Undrafted,Undrafted,Undrafted
943,Ryan,Lorthridge,1972-07-27,193.0,86.0,1,9-33,Guard,1994,1994,Undrafted,Undrafted,Undrafted
944,Eric,Anderson,1970-05-26,205.0,99.0,2,42,Forward,1992,1993,Undrafted,Undrafted,Undrafted
947,Allen,Iverson,1975-06-07,182.0,74.0,15,3,Guard,1996,2009,1996,1,1
948,Marcus,Camby,1974-03-22,210.0,108.0,18,23,Center-Forward,1996,2012,1996,1,2
949,Shareef,Abdur-Rahim,1976-12-11,205.0,111.0,13,3,Forward,1996,2007,1996,1,3
950,Stephon,Marbury,1977-02-20,187.0,92.0,14,8,Guard,1996,2008,1996,1,4
951,Ray,Allen,1975-07-20,195.0,92.0,18,34,Guard,1996,2013,1996,1,5
952,Antoine,Walker,1976-08-12,205.0,111.0,13,24,Forward,1996,2007,1996,1,6
953,Lorenzen,Wright,1975-11-04,210.0,115.0,14,55,Forward-Center,1996,2008,1996,1,7
954,Kerry,Kittles,1974-06-12,195.0,83.0,9,,Guard,1996,2004,1996,1,8
955,Samaki,Walker,1976-02-25,205.0,117.0,11,,Forward,1996,2005,1996,1,9
956,Erick,Dampier,1975-07-14,210.0,120.0,17,25,Center,1996,2011,1996,1,10
957,Todd,Fuller,1974-07-25,,,5,,Center,1996,2000,1996,1,11
958,Vitaly,Potapenko,1975-03-21,208.0,129.0,12,20,Center-Forward,1996,2006,1996,1,12
959,Steve,Nash,1974-02-07,190.0,80.0,19,10,Guard,1996,2013,1996,1,15
960,Tony,Delk,1974-01-28,187.0,85.0,10,00,Guard,1996,2005,1996,1,16
961,John,Wallace,1974-02-09,205.0,102.0,8,22,Forward,1996,2003,1996,1,18
962,Walter,McCarty,1974-02-01,208.0,111.0,10,0,Forward,1996,2005,1996,1,19
963,Dontae',Jones,1975-06-02,203.0,99.0,1,13,Forward,1997,1997,1996,1,21
964,Roy,Rogers,1973-08-19,208.0,106.0,2,,Forward,1996,1999,1996,1,22
965,Derek,Fisher,1974-08-09,185.0,95.0,18,6,Guard,1996,2013,1996,1,24
966,Jerome,Williams,1973-05-10,205.0,93.0,10,31,Forward-Center,1996,2004,1996,1,26
967,Brian,Evans,1973-09-13,203.0,99.0,3,,Forward,1996,1998,1996,1,27
968,Priest,Lauderdale,1973-08-31,223.0,147.0,2,30,Center,1996,1997,1996,1,28
969,Travis,Knight,1974-09-13,213.0,106.0,8,44,Center,1996,2002,1996,1,29
970,Othella,Harrington,1974-01-31,205.0,106.0,13,24,Forward-Center,1996,2007,1996,2,30
971,Mark,Hendrickson,1974-06-23,205.0,99.0,4,,Forward,1996,1999,1996,2,31
976,Jeff,McInnis,1974-10-22,193.0,86.0,11,,Guard,1996,2007,1996,2,37
977,Kobe,Bryant,1978-08-23,198.0,96.0,20,24,Forward-Guard,1996,2015,1996,1,13
978,Peja,Stojakovic,1977-06-09,208.0,103.0,14,16,Forward,1998,2010,1996,1,14
979,Jermaine,O'Neal,1978-10-13,210.0,115.0,18,7,Center-Forward,1996,2013,1996,1,17
980,Zydrunas,Ilgauskas,1975-06-05,220.0,117.0,14,11,Center,1997,2010,1996,1,20
981,Efthimios,Rentzias,1976-01-11,210.0,113.0,2,14,Center,2002,2002,1996,1,23
982,Martin,Muursepp,1974-09-26,205.0,106.0,2,13,Forward,1996,1997,1996,1,25
983,Moochie,Norris,1973-07-27,185.0,83.0,9,25,Guard,1996,2005,1996,2,33
984,Steve,Hamer,1973-11-13,213.0,111.0,1,42,Center,1996,1996,1996,2,38
988,Randy,Livingston,1975-04-02,193.0,94.0,11,14,Guard,1996,2006,1996,2,42
989,Ben,Davis,1972-12-26,205.0,111.0,5,,Forward,1996,1999,1996,2,43
990,Malik,Rose,1974-11-23,200.0,115.0,14,9,Forward,1996,2008,1996,2,44
992,Marcus,Brown,1974-04-03,,,2,,,1996,2007,1996,2,46
994,Jamie,Feick,1974-07-03,203.0,115.0,6,14,Forward,1996,2002,1996,2,48
997,Chris,Robinson,1974-04-02,195.0,90.0,2,5,Guard,1996,1997,1996,2,51
998,Mark,Pope,1972-09-11,208.0,106.0,7,41,Center-Forward,1997,2004,1996,2,52
1000,Shandon,Anderson,1973-12-31,198.0,97.0,10,49,Guard-Forward,1996,2005,1996,2,54
1002,Reggie,Geary,1973-08-31,187.0,84.0,1,4,Guard,1996,1997,1996,2,56
1003,Drew,Barry,1973-02-17,195.0,86.0,3,10,Guard,1997,1999,1996,2,57
1005,Walt,Williams,1970-04-16,203.0,104.0,12,,Forward-Guard,1992,2002,1992,1,7
1006,Herb,Williams,1958-02-16,210.0,117.0,18,32,Center,1981,1998,1981,1,14
1007,Luther,Wright,1971-09-22,218.0,122.0,1,44,Center,1993,1993,1993,1,18
1008,Johnny,Dawkins,1963-09-28,187.0,74.0,9,12,Guard,1986,1994,1986,1,10
1010,Randy,Woods,1970-09-23,177.0,83.0,4,10,Guard,1992,1995,1992,1,16
1022,Julius,Nwosu,1971-05-01,208.0,115.0,1,0,Forward,1994,1994,Undrafted,Undrafted,Undrafted
1023,Emanual,Davis,1968-08-27,195.0,88.0,7,15,Guard,1996,2002,Undrafted,Undrafted,Undrafted
1024,Horacio,Llamas,1973-07-17,210.0,129.0,3,54,Center,1996,2002,Undrafted,Undrafted,Undrafted
1027,Trevor,Wilson,1968-03-16,200.0,95.0,4,30,Forward,1990,1995,1990,2,36
1030,Duane,Cooper,1969-06-25,185.0,83.0,2,10,Guard,1992,1993,1992,2,36
1032,Darvin,Ham,1973-07-23,200.0,108.0,9,8,Forward-Guard,1996,2004,Undrafted,Undrafted,Undrafted
1034,LeRon,Ellis,1969-04-28,205.0,102.0,3,28,Center,1991,1995,1991,1,22
1035,Shawnelle,Scott,1972-06-16,,,4,,Center,1996,2001,1994,2,43
1036,Litterial,Green,1970-03-07,185.0,83.0,5,,Guard,1992,1998,1992,2,39
1037,Stojko,Vrankovic,1964-01-22,218.0,117.0,5,,Center,1990,1998,Undrafted,Undrafted,Undrafted
1038,Juaquin,Hawkins,1973-07-02,200.0,92.0,2,29,Forward,2002,2002,Undrafted,Undrafted,Undrafted
1043,Amal,McCaskill,1973-10-28,210.0,106.0,5,00,Center,1996,2003,1996,2,49
1049,Shane,Heal,1970-09-06,182.0,81.0,2,,Guard,1996,2003,Undrafted,Undrafted,Undrafted
1051,Dean,Garrett,1966-11-27,210.0,113.0,6,22,Center,1996,2001,1988,2,38
1052,Ben,Handlogten,1973-11-16,208.0,108.0,3,44,Center,2003,2004,Undrafted,Undrafted,Undrafted
1054,Jerrod,Mustaf,1969-10-28,208.0,107.0,4,0,Forward,1990,1993,1990,1,17
1061,William,Cunningham,1974-03-25,210.0,108.0,2,51,Center,1997,1998,Undrafted,Undrafted,Undrafted
1063,Carl,Thomas,1969-10-03,193.0,88.0,3,30,Guard,1991,1997,Undrafted,Undrafted,Undrafted
1065,Erick,Strickland,1973-11-25,190.0,98.0,10,20,Guard,1996,2004,Undrafted,Undrafted,Undrafted
1068,Greg,Dreiling,1963-11-07,215.0,120.0,10,50,Center,1986,1996,1986,2,26
1070,Devin,Gray,1972-05-18,200.0,108.0,1,,Forward,1996,1999,1995,,
1073,Reggie,Slater,1970-08-27,200.0,115.0,9,35,Forward,1994,2002,Undrafted,Undrafted,Undrafted
1074,Matt,Maloney,1971-12-06,,,6,,Guard,1996,2002,Undrafted,Undrafted,Undrafted
1077,Ray,Owes,1972-12-12,205.0,101.0,1,35,Forward,1996,1996,Undrafted,Undrafted,Undrafted
1080,Henry,James,1965-07-29,203.0,99.0,7,,Forward,1990,1997,Undrafted,Undrafted,Undrafted
1088,Chucky,Atkins,1974-08-14,180.0,83.0,12,17,Guard,1999,2009,Undrafted,Undrafted,Undrafted
1089,Kevin,Salvadori,1970-12-30,213.0,104.0,2,,Center,1996,1997,Undrafted,Undrafted,Undrafted
1090,Pat,Durham,1967-03-10,200.0,95.0,2,30,Forward,1992,1994,1989,2,35
1091,Mike,Smrek,1962-08-31,213.0,113.0,7,55,Center,1985,1991,1985,2,25
1096,Ivano,Newbill,1970-12-12,208.0,111.0,3,40,Center,1994,1997,1994,,
1097,Zarko,Paspalj,1966-03-27,205.0,97.0,1,14,Forward,1989,1989,Undrafted,Undrafted,Undrafted
1101,Rich,King,1969-04-04,218.0,117.0,4,45,Center,1991,1994,1991,1,14
1106,Donald,Hodge,1969-02-25,213.0,104.0,5,,Forward,1991,1995,1991,2,33
1108,Tony,Farmer,1970-01-03,205.0,110.0,3,8,Forward,1997,1999,Undrafted,Undrafted,Undrafted
1110,Mark,Strickland,1970-07-14,208.0,99.0,9,,Forward,1994,2002,Undrafted,Undrafted,Undrafted
1112,Ben,Wallace,1974-09-10,205.0,108.0,17,6,Forward-Center,1996,2011,Undrafted,Undrafted,Undrafted
1114,Jaren,Jackson,1967-10-27,198.0,102.0,12,2,Guard,1989,2001,Undrafted,Undrafted,Undrafted
1116,Melvin,Newbern,1967-06-11,193.0,90.0,1,23,Guard,1992,1992,Undrafted,Undrafted,Undrafted
1117,John,Shasky,1964-07-31,210.0,106.0,3,55,Center,1988,1990,1986,3,61
1118,Tim,Kempton,1964-01-25,208.0,111.0,8,,Center,1986,1997,1986,6,124
1122,Dominique,Wilkins,1960-01-12,203.0,104.0,15,21,Forward,1982,1998,1982,1,3
1123,Greg,Kite,1961-08-05,210.0,113.0,12,54,Center,1983,1994,1983,1,21
1125,Larry,Stewart,1968-09-21,203.0,104.0,5,23,Forward,1991,1996,Undrafted,Undrafted,Undrafted
1126,Donald,Whiteside,1969-04-25,177.0,72.0,2,,Guard,1996,1997,Undrafted,Undrafted,Undrafted
1128,Stephen,Howard,1970-07-15,205.0,102.0,4,,Forward,1992,1997,Undrafted,Undrafted,Undrafted
1133,Corey,Beck,1971-05-27,190.0,90.0,3,15,Guard,1995,1998,Undrafted,Undrafted,Undrafted
1134,Ike,Austin,1969-08-18,208.0,130.0,9,,Center,1991,2001,1991,2,48
1136,Brett,Szabo,1968-02-01,210.0,104.0,1,43,Center,1996,1996,Undrafted,Undrafted,Undrafted
1137,Chris,Jent,1970-01-11,200.0,99.0,2,,Forward,1993,1996,Undrafted,Undrafted,Undrafted
1138,Michael,Hawkins,1972-10-28,,,4,,Guard,1996,2000,Undrafted,Undrafted,Undrafted
1361,Mark,Bradtke,1968-09-27,208.0,120.0,1,50,Center,1996,1996,Undrafted,Undrafted,Undrafted
1365,Xavier,McDaniel,1963-06-04,200.0,92.0,12,,Forward,1985,1997,1985,1,4
1380,Lloyd,Daniels,1967-09-04,200.0,92.0,5,,Guard,1992,1997,Undrafted,Undrafted,Undrafted
1381,John,Long,1956-08-28,195.0,90.0,14,25,Guard,1978,1996,1978,2,29
1425,Aaron,Williams,1971-10-02,205.0,106.0,14,,Center-Forward,1993,2007,Undrafted,Undrafted,Undrafted
1429,Jimmy,Oliver,1969-07-12,195.0,92.0,5,,Guard,1991,1998,1991,2,39
1432,Joe,Courtney,1969-10-17,203.0,106.0,4,,Forward,1992,1996,Undrafted,Undrafted,Undrafted
1434,Dragan,Tarlac,1973-05-09,210.0,122.0,1,12,Center-Forward,2000,2000,1995,2,31
1442,Zeljko,Rebraca,1972-04-09,213.0,120.0,6,11,Center,2001,2005,1994,2,54
1444,Lawrence,Funderburke,1970-12-15,205.0,104.0,8,51,Forward,1997,2004,1994,2,51
1449,Larry,Bird,1956-12-07,205.0,99.0,13,33,Forward,1979,1991,1978,1,6
1450,Kevin,McHale,1957-12-19,208.0,95.0,13,32,Forward,1980,1992,1980,1,3
1453,Walter,Davis,1954-09-09,198.0,87.0,15,6,Guard,1977,1991,1977,1,5
1456,Randy,Wittman,1959-10-28,198.0,95.0,9,14,Guard,1983,1991,1983,1,22
1460,James,Worthy,1961-02-27,205.0,102.0,12,42,Forward,1982,1993,1982,1,1
1472,Tom,Chambers,1959-06-21,208.0,99.0,16,24,Forward,1981,1997,1981,1,8
1474,Larry,Krystkowiak,1964-09-23,205.0,99.0,9,,Forward,1986,1996,1986,2,28
1477,Bruce,Bowen,1971-06-14,200.0,90.0,14,12,Forward,1996,2008,Undrafted,Undrafted,Undrafted
1479,Mike,Brown,1963-07-19,208.0,117.0,12,52,Center-Forward,1986,1997,1985,3,69
1489,Lionel,Simmons,1968-11-14,200.0,95.0,7,22,Forward,1990,1996,1990,1,7
1495,Tim,Duncan,1976-04-25,210.0,113.0,20,21,Center-Forward,1997,2015,1997,1,1
1496,Keith,Van Horn,1975-10-23,208.0,111.0,10,2,Forward,1997,2005,1997,1,2
1497,Chauncey,Billups,1976-09-25,190.0,95.0,17,1,Guard,1997,2013,1997,1,3
1498,Antonio,Daniels,1975-03-19,193.0,92.0,14,22,Guard,1997,2010,1997,1,4
1499,Tony,Battie,1976-02-11,210.0,108.0,15,4,Center,1997,2011,1997,1,5
1500,Ron,Mercer,1976-05-18,200.0,97.0,9,,Guard-Forward,1997,2004,1997,1,6
1501,Tim,Thomas,1977-02-26,208.0,108.0,14,7,Forward,1997,2009,1997,1,7
1502,Adonal,Foyle,1975-03-09,208.0,122.0,13,31,Center,1997,2009,1997,1,8
1503,Tracy,McGrady,1979-05-24,203.0,102.0,17,1,Guard-Forward,1997,2012,1997,1,9
1504,Danny,Fortson,1976-03-27,203.0,117.0,10,21,Center-Forward,1997,2006,1997,1,10
1505,Tariq,Abdul-Wahad,1974-11-03,198.0,106.0,7,9,Forward-Guard,1997,2003,1997,1,11
1506,Austin,Croshere,1975-05-01,208.0,108.0,12,,Forward,1997,2008,1997,1,12
1507,Derek,Anderson,1974-07-18,195.0,88.0,12,1,Guard,1997,2007,1997,1,13
1508,Maurice,Taylor,1976-10-30,205.0,120.0,9,,Forward-Center,1997,2006,1997,1,14
1509,Kelvin,Cato,1974-08-26,210.0,124.0,11,26,Center,1997,2006,1997,1,15
1510,Brevin,Knight,1975-11-08,177.0,75.0,13,2,Guard,1997,2008,1997,1,16
1511,Johnny,Taylor,1974-06-04,205.0,99.0,3,23,Forward,1997,1999,1997,1,17
1512,Chris,Anstey,1975-01-01,213.0,112.0,2,22,Center,1997,1999,1997,1,18
1513,Scot,Pollard,1975-02-12,210.0,126.0,12,66,Center-Forward,1997,2007,1997,1,19
1515,Anthony,Parker,1975-06-19,198.0,95.0,10,18,Guard,1997,2011,1997,1,21
1516,Ed,Gray,1975-09-27,190.0,95.0,2,22,Guard,1997,1998,1997,1,22
1517,Bobby,Jackson,1973-03-13,185.0,83.0,13,24,Guard,1997,2008,1997,1,23
1518,Rodrick,Rhodes,1973-09-24,198.0,102.0,3,,Guard,1997,1999,1997,1,24
1519,John,Thomas,1975-09-08,205.0,120.0,6,41,Center,1997,2005,1997,1,25
1521,Jacque,Vaughn,1975-02-11,185.0,86.0,13,11,Guard,1997,2008,1997,1,27
1522,Keith,Booth,1974-10-09,198.0,102.0,2,22,Forward,1997,1998,1997,1,28
1525,Charles,O'Bannon,1975-02-22,195.0,94.0,1,5,Guard,1997,1998,1997,2,31
1527,Marko,Milic,1977-05-05,198.0,106.0,1,,Guard,1997,1998,1997,2,33
1528,Bubba,Wells,1974-07-26,195.0,104.0,1,35,Forward,1997,1997,1997,2,34
1529,Kebu,Stewart,1973-12-19,203.0,108.0,1,41,Forward,1997,1997,1997,2,35
1530,James,Collins,1973-11-05,193.0,88.0,1,32,Guard,1997,1997,1997,2,36
1531,Marc,Jackson,1975-01-16,208.0,114.0,8,44,Forward,2000,2006,1997,2,37
1532,Jerald,Honeycutt,1974-10-20,205.0,115.0,3,25,Forward-Guard,1997,1998,1997,2,38
1533,Anthony,Johnson,1974-10-02,190.0,88.0,14,8,Guard,1997,2009,1997,2,39
1535,Jason,Lawson,1974-09-02,210.0,108.0,2,55,Center,1997,2002,1997,2,41
1536,Stephen,Jackson,1978-04-05,203.0,99.0,14,,Guard-Forward,2000,2013,1997,2,42
1538,Cedric,Henderson,1975-03-11,200.0,102.0,6,45,Forward,1997,2002,1997,2,44
1539,God,Shammgod,1976-04-29,182.0,76.0,1,2,Guard,1997,1997,1997,2,45
1540,Eric,Washington,1974-03-24,193.0,86.0,3,14,Forward-Guard,1997,1998,1997,2,46
1541,Alvin,Williams,1974-08-06,195.0,88.0,9,,Guard,1997,2006,1997,2,47
1542,Predrag,Drobnjak,1975-10-27,210.0,122.0,5,14,Center,2001,2004,1997,2,48
1544,Chris,Crawford,1975-05-13,205.0,106.0,8,4,Forward,1997,2003,1997,2,50
1545,DeJuan,Wheat,1973-10-14,182.0,74.0,2,6,Guard,1997,1998,1997,2,51
1548,Mark,Blount,1975-11-30,213.0,113.0,10,15,Center-Forward,2000,2008,1997,2,54
1559,Adrian,Griffin,1974-07-04,195.0,104.0,10,44,Guard-Forward,1999,2007,Undrafted,Undrafted,Undrafted
1562,Gerard,King,1972-11-25,,,3,,Forward,1998,2000,Undrafted,Undrafted,Undrafted
1563,Kevin,Ollie,1972-12-27,187.0,88.0,14,7,Guard,1997,2009,Undrafted,Undrafted,Undrafted
1565,Michael,Stewart,1975-04-25,208.0,104.0,9,44,Center,1997,2004,Undrafted,Undrafted,Undrafted
1569,Keith,Closs,1976-04-03,220.0,96.0,4,33,Center,1997,2000,Undrafted,Undrafted,Undrafted
1576,Travis,Williams,1969-05-27,198.0,97.0,2,,Forward,1997,1998,Undrafted,Undrafted,Undrafted
1577,Darnell,Mee,1971-02-11,195.0,79.0,2,4,Guard,1993,1994,1993,2,34
